cep,bairro,latitude,longitude,origem_coord,cod_territ,cre,n_inscricoes
20231048,Centro,-22.916777,-43.185969,prefixo5,1.7,1,7
20231050,Centro,-22.916777,-43.185969,cep_exato,1.7,1,230
20231060,Santa Tereza,-22.916777,-43.185969,prefixo5,1.7,1,1
20231070,Santa Tereza,-22.916777,-43.185969,prefixo5,1.7,1,24
20231084,Centro,-22.916777,-43.185969,prefixo5,1.7,1,14
20231085,Centro,-22.916777,-43.185969,prefixo5,1.7,1,32
20231091,Centro,-22.916777,-43.185969,prefixo5,1.7,1,94
20231092,Centro,-22.916777,-43.185969,prefixo5,1.7,1,34
20231093,Centro,-22.916777,-43.185969,prefixo5,1.7,1,10
20231094,Centro,-22.916777,-43.185969,prefixo5,1.7,1,12
20231110,Centro,-22.916777,-43.185969,prefixo5,1.7,1,11
20231270,Santa Teresa,-22.916777,-43.185969,prefixo5,1.7,1,2
20231550,Santa Tereza,-22.916777,-43.185969,prefixo5,1.7,1,1
20240000,Centro,-22.926545,-43.195435,prefixo5,1.8,1,9
20240012,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,22
20240013,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,13
20240014,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,22
20240015,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,1
20240020,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,111
20240030,Centro,-22.926545,-43.195435,prefixo5,1.8,1,4
20240050,Centro,-22.926545,-43.195435,prefixo5,1.8,1,36
20240051,Centro,-22.926545,-43.195435,prefixo5,1.8,1,44
20240060,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,8
20240070,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,5
20240080,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,14
20240090,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,33
20240100,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,159
20240120,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,10
20240130,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,26
20240140,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,66
20240160,Santa Teresa,-22.926545,-43.195435,prefixo5,1.8,1,1
20240180,Centro,-22.926545,-43.195435,prefixo5,1.8,1,26
20240192,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,60
20240193,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,33
20240195,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,6
20240200,Centro,-22.918178,-43.188367,cep_exato,1.7,1,33
20240210,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,3
20240230,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,1
20240240,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,4
20240270,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,5
20240290,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,4
20240300,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,5
20240310,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,15
20240320,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,12
20240360,Santa Teresa,-22.926545,-43.195435,prefixo5,1.8,1,6
20240410,Santa Tereza,-22.926545,-43.195435,prefixo5,1.8,1,2
20241010,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,21
20241020,Santa Tereza,-22.918154,-43.182109,cep_exato,1.8,1,17
20241040,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,78
20241050,Santa Teresa,-22.926802,-43.191721,prefixo5,1.8,1,1
20241060,Centro,-22.926802,-43.191721,prefixo5,1.8,1,100
20241070,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,9
20241080,Centro,-22.926802,-43.191721,prefixo5,1.8,1,13
20241090,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,5
20241100,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,12
20241110,Centro,-22.926802,-43.191721,prefixo5,1.8,1,38
20241120,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,20
20241130,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,9
20241140,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,15
20241150,Glória,-22.926802,-43.191721,prefixo5,1.8,1,107
20241160,Glória,-22.926802,-43.191721,prefixo5,1.8,1,4
20241180,Glória,-22.917715,-43.177160,cep_exato,2.2,2,32
20241200,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,12
20241210,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,13
20241220,Glória,-22.926802,-43.191721,prefixo5,1.8,1,145
20241230,Cosme Velho,-22.926802,-43.191721,prefixo5,1.8,1,1
20241250,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,50
20241260,Santa Tereza,-22.928399,-43.195354,cep_exato,1.11,1,84
20241262,Santa Teresa,-22.926802,-43.191721,prefixo5,1.8,1,1
20241263,Santa Tereza,-22.931593,-43.196094,cep_exato,1.11,1,130
20241264,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,7
20241265,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,11
20241266,Santa Tereza,-22.936551,-43.204257,cep_exato,1.11,1,47
20241280,Santa Teresa,-22.926802,-43.191721,prefixo5,1.8,1,5
20241300,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,9
20241320,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,64
20241330,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,2
20241360,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,293
20241370,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,10
20241390,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,36
20241400,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,244
20241410,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,423
20241420,Santa Teresa,-22.926802,-43.191721,prefixo5,1.8,1,1
20241430,Santa Tereza,-22.926802,-43.191721,prefixo5,1.8,1,2
20241450,Rio Comprido,-22.926802,-43.191721,prefixo5,1.8,1,1
20241900,Centro,-22.926802,-43.191721,prefixo5,1.8,1,5
20247110,Centro,-22.916072,-43.204218,prefixo3,1.9,1,1
20250000,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,89
20250001,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,77
20250005,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,1
20250010,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,19
20250020,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,1
20250030,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,10
20250031,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,1
20250040,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,17
20250049,Rio Comprido,-22.919514,-43.203908,prefixo5,1.9,1,2
20250050,Estácio,-22.915478,-43.204315,cep_exato,1.9,1,11
20250052,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,103
20250053,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,165
20250054,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,66
20250055,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,98
20250060,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,43
20250070,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,21
20250080,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,6
20250100,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,173
20250110,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,51
20250120,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,21
20250140,Rio Comprido,-22.919514,-43.203908,prefixo5,1.9,1,44
20250150,Estácio,-22.918233,-43.203176,cep_exato,1.9,1,303
20250154,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,8
20250155,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,16
20250156,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,15
20250157,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,47
20250158,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,34
20250160,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,6
20250170,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,348
20250180,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,2
20250190,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,71
20250200,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,16
20250220,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,81
20250230,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,40
20250240,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,22
20250250,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,17
20250251,Santa Tereza,-22.919514,-43.203908,prefixo5,1.9,1,6
20250260,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,65
20250270,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,52
20250280,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,29
20250290,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,50
20250300,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,28
20250310,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,25
20250320,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,10
20250330,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,28
20250340,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,89
20250350,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,10
20250360,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,82
20250370,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,3
20250380,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,28
20250400,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,6
20250410,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,48
20250420,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,7
20250430,Estácio,-22.919861,-43.205131,cep_exato,1.9,1,32
20250440,Estácio,-22.919514,-43.203908,prefixo5,1.9,1,111
20250450,Rio Comprido,-22.919514,-43.203908,prefixo5,1.9,1,89
20250460,Rio Comprido,-22.924102,-43.204378,cep_exato,1.10,1,170
20250470,Rio Comprido,-22.919514,-43.203908,prefixo5,1.9,1,3
20250480,Rio Comprido,-22.919514,-43.203908,prefixo5,1.9,1,15
20250490,Rio Comprido,-22.919514,-43.203908,prefixo5,1.9,1,265
20250495,Rio Comprido,-22.919514,-43.203908,prefixo5,1.9,1,1
20250498,Rio Comprido,-22.919514,-43.203908,prefixo5,1.9,1,30
20250500,Rio Comprido,-22.922461,-43.204005,cep_exato,1.10,1,265
20250520,Rio Comprido,-22.919514,-43.203908,prefixo5,1.9,1,2
20251000,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,35
20251006,Rio Cumprido,-22.917898,-43.206724,prefixo5,1.10,1,3
20251010,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,5
20251020,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,10
20251021,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,21
20251030,Catumbi,-22.921988,-43.196215,cep_exato,1.8,1,252
20251031,Catumbi,-22.921679,-43.196040,cep_exato,1.8,1,218
20251032,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,41
20251033,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,27
20251040,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,15
20251050,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,22
20251060,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,448
20251061,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,354
20251062,Rio Comprido,-22.931337,-43.201233,cep_exato,1.11,1,38
20251063,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,44
20251064,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,17
20251070,Rio Comprido,-22.926867,-43.200934,cep_exato,1.11,1,42
20251080,Catumbi,-22.920831,-43.195843,cep_exato,1.8,1,13
20251090,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,10
20251100,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,84
20251103,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,1
20251110,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,185
20251115,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,11
20251120,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,47
20251130,Santa Tereza,-22.931054,-43.198581,cep_exato,1.11,1,150
20251140,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,25
20251150,Gamboa,-22.917898,-43.206724,prefixo5,1.10,1,1
20251160,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,2
20251170,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,128
20251180,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,99
20251190,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,371
20251210,Catumbi,-22.929060,-43.232871,cep_exato,2.13,2,37
20251230,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,26
20251240,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,10
20251250,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,625
20251255,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,12
20251260,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,10
20251270,Santa Teresa,-22.917898,-43.206724,prefixo5,1.10,1,5
20251290,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,21
20251300,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,14
20251305,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,9
20251310,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,341
20251320,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,250
20251330,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,114
20251340,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,50
20251350,Santa Tereza,-22.919001,-43.193367,cep_exato,1.8,1,47
20251360,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,108
20251370,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,45
20251380,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,135
20251390,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,46
20251400,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,58
20251410,Santa Tereza,-22.863601,-43.272574,cep_exato,3.21,3,71
20251420,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,41
20251440,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,48
20251450,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,8
20251460,Santa Tereza,-22.915535,-43.191588,cep_exato,1.7,1,11
20251465,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,10
20251470,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,9
20251490,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,57
20251500,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,15
20251520,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,26
20251525,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,4
20251530,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,5
20251540,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,45
20251550,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,155
20251560,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,5
20251570,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,20
20251580,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,6
20251590,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,7
20251600,Santa Tereza,-22.917898,-43.206724,prefixo5,1.10,1,13
20251610,Catumbi,-22.917898,-43.206724,prefixo5,1.10,1,1
20251620,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,87
20251621,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,46
20251622,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,11
20251623,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,1
20251624,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,12
20251625,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,15
20251626,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,64
20251627,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,14
20251629,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,12
20251630,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,15
20251631,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,2
20251634,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,6
20251635,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,16
20251636,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,21
20251640,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,1
20251641,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,2
20251901,Rio Comprido,-22.917898,-43.206724,prefixo5,1.10,1,6
20252080,Estácio,-22.916072,-43.204218,prefixo3,1.9,1,1
20255123,Vila Isabel,-22.916072,-43.204218,prefixo3,1.9,1,1
20260000,Rio Comprido,-22.917607,-43.213454,prefixo5,2.12,2,5
20260001,Rio Comprido,-22.917607,-43.213454,prefixo5,2.12,2,11
20260010,Praça da Bandeira,-22.917607,-43.213454,prefixo5,2.12,2,32
20260011,Praça da Bandeira,-22.917607,-43.213454,prefixo5,2.12,2,13
20260020,Rio Comprido,-22.917607,-43.213454,prefixo5,2.12,2,30
20260030,Praça da Bandeira,-22.917607,-43.213454,prefixo5,2.12,2,12
20260050,Praça da Bandeira,-22.915447,-43.211091,cep_exato,2.15,2,38
20260070,Praça da Bandeira,-22.917607,-43.213454,prefixo5,2.12,2,7
20260080,Estácio,-22.917607,-43.213454,prefixo5,2.12,2,44
20260085,Praça da Bandeira,-22.911645,-43.211634,cep_exato,2.15,2,19
20260100,Praça da Bandeira,-22.917607,-43.213454,prefixo5,2.12,2,33
20260105,Rio Comprido,-22.917607,-43.213454,prefixo5,2.12,2,1
20260110,Rio Comprido,-22.917607,-43.213454,prefixo5,2.12,2,9
20260130,Estácio,-22.917233,-43.211044,cep_exato,1.10,1,21
20260140,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,5
20260141,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,41
20260142,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,36
20260150,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,3
20260160,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,7
20260170,Vila Isabel,-22.917607,-43.213454,prefixo5,2.12,2,1
20260180,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,2
20260190,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,7
20260210,Rio Comprido,-22.917607,-43.213454,prefixo5,2.12,2,1
20260211,Cidade Nova,-22.917607,-43.213454,prefixo5,2.12,2,1
20260220,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,2
20260230,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,5
20260250,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,13
20260270,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,10
20260280,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,21
20260290,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,23
20260300,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,26
20260310,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,6
20260320,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,33
20260322,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,26
20260323,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,9
20260324,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,1
20260325,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,17
20260326,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,1
20260328,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,10
20260329,Tijuca,-22.917607,-43.213454,prefixo5,2.12,2,1
20260330,Tijuca,-22.926104,-43.220047,cep_exato,2.12,2,167
20261000,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,10
20261004,Rio Comprido,-22.925071,-43.214324,cep_exato,1.10,1,578
20261005,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,120
20261006,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,2
20261007,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,1
20261020,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,10
20261030,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,6
20261040,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,23
20261050,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,4
20261051,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,1
20261060,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,15
20261062,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,3
20261063,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,250
20261064,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,16
20261065,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,26
20261066,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,32
20261067,Tijuca,-22.924797,-43.214305,prefixo5,1.10,1,26
20261068,Tijuca,-22.924797,-43.214305,prefixo5,1.10,1,5
20261070,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,22
20261080,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,7
20261090,Tijuca,-22.924797,-43.214305,prefixo5,1.10,1,10
20261105,Tijuca,-22.924797,-43.214305,prefixo5,1.10,1,69
20261106,Tijuca,-22.924797,-43.214305,prefixo5,1.10,1,16
20261110,Tijuca,-22.923871,-43.215740,cep_exato,2.12,2,392
20261115,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,294
20261116,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,1
20261120,Tijuca,-22.924253,-43.220764,cep_exato,2.12,2,17
20261126,Tijuca,-22.924797,-43.214305,prefixo5,1.10,1,5
20261130,Tijuca,-22.924797,-43.214305,prefixo5,1.10,1,74
20261140,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,15
20261150,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,34
20261160,Rio Comprido,-22.927394,-43.213817,cep_exato,1.10,1,318
20261170,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,18
20261180,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,3
20261190,Rio Comprido,-22.924412,-43.208579,cep_exato,1.10,1,8
20261200,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,42
20261210,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,106
20261220,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,16
20261230,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,79
20261231,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,171
20261232,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,38
20261233,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,21
20261235,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,124
20261236,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,1
20261240,Praça da Bandeira,-22.924797,-43.214305,prefixo5,1.10,1,34
20261241,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,67
20261242,Praça da Bandeira,-22.923037,-43.210226,cep_exato,1.10,1,25
20261243,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,65
20261260,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,4
20261273,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,2
20261280,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,359
20261303,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,39
20261305,Rio Comprido,-22.924797,-43.214305,prefixo5,1.10,1,6
20267100,Santa Teresa,-22.916072,-43.204218,prefixo3,1.9,1,1
20270001,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,6
20270002,Maracanã,-22.915566,-43.220055,prefixo5,2.15,2,26
20270003,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,1
20270004,Maracanã,-22.915566,-43.220055,prefixo5,2.15,2,17
20270005,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,11
20270006,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,1
20270020,Maracanã,-22.910761,-43.219553,cep_exato,2.15,2,12
20270021,Maracanã,-22.915566,-43.220055,prefixo5,2.15,2,15
20270040,Maracanã,-22.915566,-43.220055,prefixo5,2.15,2,7
20270050,Maracanã,-22.915566,-43.220055,prefixo5,2.15,2,2
20270060,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,48
20270070,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,5
20270080,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,12
20270100,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,12
20270110,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,5
20270120,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,4
20270132,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,17
20270133,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,7
20270134,Rio Comprido,-22.915566,-43.220055,prefixo5,2.15,2,14
20270135,Rio Comprido,-22.915566,-43.220055,prefixo5,2.15,2,8
20270150,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,35
20270160,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,37
20270180,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,12
20270190,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,8
20270200,Praça da Bandeira,-22.915566,-43.220055,prefixo5,2.15,2,13
20270212,Tijuca,-22.915566,-43.220055,prefixo5,2.15,2,5
20270214,Tijuca,-22.915566,-43.220055,prefixo5,2.15,2,2
20270220,Tijuca,-22.915566,-43.220055,prefixo5,2.15,2,5
20270230,Tijuca,-22.915566,-43.220055,prefixo5,2.15,2,10
20270231,Tijuca,-22.915566,-43.220055,prefixo5,2.15,2,24
20270233,Tijuca,-22.915566,-43.220055,prefixo5,2.15,2,6
20270242,Tijuca,-22.915566,-43.220055,prefixo5,2.15,2,8
20270243,Tijuca,-22.915566,-43.220055,prefixo5,2.15,2,3
